review_id,text,rating,date,category,baseline_category,genai_category,notes,confidence,rationale
112b5024-7d53-489f-a475-5f0b0493397e,Very poor service with late delivery and delay the delivery anytime and late delivery and some products quality are not like the shown in the image,1,2026-09-06 08:30:23,"Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items",Other / Not Return-Related,General dissatisfaction with product quality.,0.85,General dissatisfaction with product quality.
e3f7e59e-7a6d-47a5-87d7-db35f4ef51f1,awesome experience ...we get different styles and good quality materials in reasonable price,5,2026-09-06 08:21:57,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
dc004256-77d1-41d8-a0fe-f72957fbe354,an amazing app with perfect prices.. quality product's,5,2026-09-06 07:50:58,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
4aa418e0-d990-4023-8641-bdc6525ce5d3,Great shopping experience! Good quality products and fast delivery ⭐⭐⭐⭐⭐,5,2026-09-06 07:45:02,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
636fd16d-0bfa-4f37-a092-5adb90812934,"Doing fraud openly. Not even worth 1 star. I ordered a product and received a damaged one. So, I connected with an agent and he promised that since it's the seller's mistake and not mine, I would get a full refund along with 'platform fees'. Yet, they still deducted the so-called ""Platform Fee."" Worst experience with Myntra.",1,2026-09-06 07:02:11,"Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items","Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2).",0.94,"Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2)."
898a83a1-87ab-42b1-bffc-4da7173d4315,"pricing of a few items, delivery experience and style and exchange flexibility",5,2026-09-06 06:09:08,Other / Not Return-Related,Return & Exchange Logistics & QC Friction,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
0c1901a8-837d-43d8-805c-985357419e23,its good app for quality clothes,5,2026-09-06 01:29:18,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
aafd5868-3ff1-4218-84f4-6a02a64f4633,very bad refund system faltu,1,2026-09-06 00:57:03,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
1f0cd751-febb-41bb-b7fe-868ea7027690,Amazing experience so far on buying amazing goods and easy hassle free returns,5,2026-09-06 00:33:08,Other / Not Return-Related,Other / Not Return-Related,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
dd1373da-16e5-4980-a9fb-e3c066d54604,premium quality of product,5,2026-09-06 00:24:00,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
44b5ea04-42d1-4183-90d2-8376939c93bf,best shopping app for outfit at affordable price also some time with best offers,5,2026-09-06 00:05:54,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
591ac80a-da36-4593-81b4-9abdfdf8e6a3,"Great shopping experience with Myntra! The collection is excellent, prices are reasonable, and the product quality was exactly as expected. Delivery was quick, packaging was neat, and the overall process was smooth and hassle-free. Definitely one of my favourite apps for fashion shopping. Highly recommended!",5,2026-09-05 23:50:21,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
c302825f-a09c-4607-9fa2-3d84c708c814,it's quality is very good... . go for it without any doubt,4,2026-09-05 23:02:07,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
51b71a38-d7fb-400c-a0df-d2a05ca9425c,good quality🌷🌷,5,2026-09-05 22:58:59,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
099301ae-a55b-4f14-8014-1ec35e3e7cc3,the product quality and price both are reasonable,5,2026-09-05 22:26:04,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
e47631a5-4a32-462b-bd55-4b555ec4decd,It is a very nice product go for myntra shopping as it serves quality product...,5,2026-09-05 22:15:29,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
fc246a87-a372-4c2f-8ba0-4a8121e460a6,Best online shopping 🛍️ App... Quality products thanks myntra app,5,2026-09-05 21:35:41,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
e06b3d61-6448-4bc2-b85d-d27778389a64,"worst shopping app they can't even deliver the exchange product correctly, I had put an exchange request for shoes because of size issue and they did send an exchange product but later the delivery boy came and took it back again and gave back the previous small size one because apparently the number on the tag was not matching like I had another tag to change it into fyi it is my first myntra order, then he told me that I'll receive the correct shoes the next day, I still haven't received it",1,2026-09-05 21:32:40,Incorrect / Wrong Item Delivered,Size & Fit Discrepancy,Incorrect / Wrong Item Delivered,Mismatched tag attached by seller/warehouse blocked return pickup (Precedence 1 / Rule 3).,0.92,Mismatched tag attached by seller/warehouse blocked return pickup (Precedence 1 / Rule 3).
f3eff124-d8c4-4683-bd53-b7386f0e7f0e,the entire myntra is a fraud they are just confirming the order and canceling the order without any intimation and give 10% discount to hell with your discounts I have ordered one order and received any different colour I have exchanged thrice still it RCVD another colour.. don't use myntra for shopping,1,2026-09-05 20:53:31,Incorrect / Wrong Item Delivered,Return & Exchange Logistics & QC Friction,Incorrect / Wrong Item Delivered,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3).",0.96,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3)."
3e49260e-f0bc-4ced-83b9-d6383fcfd10b,it's very good app genuine products and quality is too good according to price,5,2026-09-05 20:51:44,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
7994dcf7-65bd-4762-aaca-f8e52479a8a5,products are genuine and quality products.,5,2026-09-05 20:16:38,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
12abc90c-cb78-4bfd-8627-551a3166020c,good quality cloths,5,2026-09-05 20:06:20,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
ee7d7760-5d67-4b71-a346-b4b4bb66dfe2,very nice app ...quality products..,5,2026-09-05 19:53:53,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
fa31a74f-16b5-4e92-a47e-f3529fb8cb90,My money has not been returned it has been cancelled on 15 August,1,2026-09-05 19:53:09,Return & Exchange Logistics & QC Friction,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,General friction with return/exchange process.,0.85,General friction with return/exchange process.
d5d4abf7-32e9-4cd8-a200-665d8eb04265,Myntra is very useful to purchase best quality branded products at affordable prices with more offers and discounts.,5,2026-09-05 19:28:50,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
8b86c378-2f8c-4499-a649-1f46cda96284,super very much benefited with their special offers discounts,5,2026-09-05 19:20:15,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
931c44ef-4a1e-403c-99f6-e28f4689a4af,all good but add size more than xxxl also,4,2026-09-05 19:11:39,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
f41049f2-e849-48b5-bbe3-449361a9c2b8,very good product and quality is the best,5,2026-09-05 19:02:06,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
0f72a002-4d1c-4996-ad0d-c6c6dae7ceb9,"I had a great shopping experience with Myntra. The app is easy to use, the products are good quality, and the delivery was quick. Overall, I’m very satisfied with Myntra and would definitely recommend it.",5,2026-09-05 18:58:47,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
0e6f35b8-1e09-4a23-8e19-29fd0886d56a,"The product is really good. The quality is nice, the fitting is perfect, and it looks exactly like the pictures. I’m very satisfied with my purchase. 😊",5,2026-09-05 18:38:44,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
6b03e1bc-1a1f-4031-b3e1-71deb000ee6a,products are of very good quality,4,2026-09-05 18:35:07,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
759b4761-748d-41e5-ac54-51cef6a7ad63,"I really appreciate the quality of products Myntra provides to its customers. I honestly feel that very few, if any, e-commerce platforms can offer this kind of product quality and shopping experience. Myntra has consistently delivered quality products, and that is why I trust Myntra for my purchases. The product quality, variety, and overall experience make me feel confident shopping here. I truly believe in Myntra and the quality they provide to their customers. Highly recommended! ⭐⭐⭐⭐⭐",5,2026-09-05 18:12:06,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
4c8beed2-308c-4ec0-8b2b-ee1aa89f1f4b,Worst app...Worst service....this myntra is cheater first they do not give me cash on delivery they took money for my order and now they are not delivering it on the given date by them I had order it for first time new user experience is Worst first and last order.....I had wait for 6 days for my order and now they are not delivering it and if I cancel it then they will say wait for 5 to 6 business day for refund.....Worst Worst Worst Worst........ I will suggest all of you use flipkart Amazon,1,2026-09-05 17:35:36,Other / Not Return-Related,Refund Processing & Settlement Disputes,Other / Not Return-Related,Forward delivery delay complaint.,0.95,Forward delivery delay complaint.
336bdf68-363e-4991-b942-31d2d2229651,quality superrrrrr,4,2026-09-05 17:34:58,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
645d87ff-f580-4998-b904-15f58a3b2226,this app product quality us best,5,2026-09-05 17:33:20,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
f1700bb1-9af8-4f96-bff5-3f06ad0322f9,"I had a really good shopping experience with Myntra. The product quality was excellent and exactly as shown in the pictures. The material was good, the fitting was comfortable, and the packaging was also neat. The delivery was on time and the overall experience was smooth and hassle-free. I’m really satisfied with my purchase and would definitely recommend Myntra to others. ❤️",5,2026-09-05 17:15:24,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
45c21e35-2e2a-456c-ae78-d5faf73df989,product quality is actually good 👍,5,2026-09-05 16:52:44,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
807d86d3-9398-45bf-ab7a-62513a5d9996,you haven't processed my refund of 759 rs from 18 july the pickup was done ... your customer care is also faltu not replying at all . what is this behaviour ... your company has a name n fame what you will do keeping my money 💰 please,5,2026-09-05 16:39:02,Refund Processing & Settlement Disputes,Return & Exchange Logistics & QC Friction,Refund Processing & Settlement Disputes,Sarcastic 5-star review reporting uncredited refund of ₹759 since July post-pickup.,0.95,Sarcastic 5-star review reporting uncredited refund of ₹759 since July post-pickup.
c9ae728b-e88c-4192-a1b3-7efda6729ff1,the App is smooth and reliable in online shopping.you can buy best quality clothes from here,5,2026-09-05 16:29:33,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
e755208e-0ac7-4548-9bbe-dd0fa44b0993,pls do not use this app not trustable and your order will not exchange in this app. if damage product your receaved and you will request to exchange your exchange processes shown as exchange on hold an your exchange shall be cancel in few time. your money and time waisted in this app. pls do not download this,1,2026-09-05 15:58:33,"Defective, Damaged & Counterfeit Items",Return & Exchange Logistics & QC Friction,"Defective, Damaged & Counterfeit Items","Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2).",0.94,"Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2)."
4c58c393-bbef-4bbf-8576-dee05e9c509b,verry esy for buying my outfit,5,2026-09-05 15:34:30,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
4612f59b-6b7d-4a5e-b625-ba9bebeb3942,Very bad app they don't send the exact product and then reduce the refund,1,2026-09-05 15:33:14,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Incorrect / Wrong Item Delivered,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
03040940-bb8f-41eb-8ac0-7aee3ef372b9,nice product and quality,5,2026-09-05 15:00:34,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
b897ce08-11d0-4b99-bbe4-c3f71d0726c3,good and quality products. rates are also low as compared to other apps,4,2026-09-05 14:46:36,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
d5ba95e9-9349-40ef-8152-f4faf39eb32d,myntra superb products quality,5,2026-09-05 14:31:46,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
0f8777a3-b98c-4126-b8a0-1ab562f757dd,"Myntra is a great shopping app with a wide variety of fashion products. The app is easy to use, product quality is generally good, and the delivery experience has been smooth. I also like the offers and discounts available. Overall, a good app for online shopping.",5,2026-09-05 14:23:55,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
05a4f1a1-9d04-4958-ba72-ba8b09454c51,product quality service everything was awesome,5,2026-09-05 14:09:36,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
96c0f69a-6b2a-476a-a730-2a9d1c9fce35,Had an extremely disappointing experience . it is continuously saying that my refund is completed but there is no such amount in my account.i already updated my account statement.it's been 2 days already and i didn't get my refund. customer service is too much lengthy and awful.always put the call on hold. I will never recommend this app to anyone,1,2026-09-05 13:52:08,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
3b550b3b-8fea-4907-b320-8208821de959,superb quality and excellent product,5,2026-09-05 13:45:46,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
1d90695e-d01d-4f52-891f-8ecc88161883,"Their service is very poor. If we place an order for 30 minutes in 4 hours, they cancel it at the doorstep and do not give complete refund and the customer care is completely useless.",1,2026-09-05 13:19:42,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
e3c6c71c-3b63-4be3-b9a5-722e5da498da,good quality of products,5,2026-09-05 13:10:55,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
3438b6e0-59af-450b-b62e-9ce22aa27cb0,best quality of products,5,2026-09-05 13:10:43,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
fb4912b8-0426-44df-a028-b610e790131c,using myntra since few months and itvhas wonderful offers and coupons i love myntra and quality of products they provide is also superb.,5,2026-09-05 12:58:25,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
3323d3b9-5a66-493c-84e6-c9bf8189392d,super app quality product iam very happy to purchase,5,2026-09-05 12:57:45,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
e9f4f322-2bc7-48bb-a364-120ba792477e,"Extremely disappointing experience with Myntra. My prepaid cargo pant was supposed to arrive by 30 Aug, but the app falsely shows it as delivered on 28 Aug, while I received nothing. Customer support refused to investigate, citing an expired 5-day window. My money is with Myntra, but I have neither the product nor a refund. Absolutely pathetic service. 1 star only because 0 stars isn’t an option!",1,2026-09-05 12:43:31,Other / Not Return-Related,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,False delivery status for undelivered package.,0.95,False delivery status for undelivered package.
c7e9a054-7e70-42eb-80ee-44f4d7c2b9df,"This platform of very helpful ,and buy the product just given item was a quality product .",5,2026-09-05 12:28:53,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
17e7e7d5-4ea1-4534-9774-820c729253a3,"good, nice, product quality is up to mark 🤟",5,2026-09-05 12:20:29,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
4f8868b1-1ed9-404e-88f5-e64d2af384e1,best app to buy products with good quality and fast delivery without any delays,5,2026-09-05 12:13:10,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Unclassified non-return review.,0.95,Unclassified non-return review.
fb5a40bc-7639-4558-b0c7-ed2c2eac05a1,"love this app becoz,kabhi bhi koi product purchase kro , product quality bhot achi hoti h, packaging osm rhti h, delivery timing se phle aa jata h product,bhot trust h is app pr ,thnx myntra shopping easy banane k liye 😊",5,2026-09-05 12:04:58,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
4df5f6c3-185b-44b9-8bdd-9acef349e04e,the clothes were just amazing at reasonable price and the delivery is even on time and another good thing is return pickup is also even fast,5,2026-09-05 11:57:52,Other / Not Return-Related,Return & Exchange Logistics & QC Friction,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
e9e59b76-aeaf-4482-932d-156c88f454df,I have been using myntra for a long time but earlier it was good. Now a day's face many issues like my brother ordered a kurta of xl size it was tight for me so we replaced it with XXL but the newly received one was smaller than xl. I purchased a kurta set when I purchased with option for 7 days return and replace but after receiving it was of medium size but it was not fit. for that kurta there was no small size so I wanted to return. return option was not available later.,2,2026-09-05 11:20:12,Size & Fit Discrepancy,Size & Fit Discrepancy,Size & Fit Discrepancy,Customer received correct label but item failed to fit or size chart was inaccurate (Precedence 3 / Rule 1).,0.93,Customer received correct label but item failed to fit or size chart was inaccurate (Precedence 3 / Rule 1).
4b6afaa6-3760-4d8c-afb2-5b521b611ab7,"i ordered a pair of shoes, there was a slight problem with the size. I Exchange Asked for but exchange did not happen",1,2026-09-05 11:18:25,Size & Fit Discrepancy,Size & Fit Discrepancy,Size & Fit Discrepancy,Customer received correct label but item failed to fit or size chart was inaccurate (Precedence 3 / Rule 1).,0.93,Customer received correct label but item failed to fit or size chart was inaccurate (Precedence 3 / Rule 1).
d81a7888-5cb9-4ae6-b156-1111dc63a259,sizes are confusing and not same for every product.,5,2026-09-05 11:17:36,Size & Fit Discrepancy,Size & Fit Discrepancy,Size & Fit Discrepancy,5-star review explicitly complaining of confusing and inconsistent sizing across products.,0.9,5-star review explicitly complaining of confusing and inconsistent sizing across products.
61d3106e-f108-44e1-bfb9-4a1bcae9fdec,nice app it give original product with best quality and price 🤩,5,2026-09-05 11:12:07,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
cc0d6744-b240-4da5-981b-a89fd9f4c01d,worst app... i returned a item and did nt got refund. and they won't even respond to our call. please refund my amount,1,2026-09-05 10:49:19,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
91123ea0-8d04-4d5f-b048-82d889aa4c25,Best quality than other apps,5,2026-09-05 10:30:54,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
f787f91c-f896-49b9-b6f5-3d5410f4a5a1,"I'm using myntra for a long time but recently I'm experienced very bad service from myntra after giving wrong product they didn't exchange or return it , pick up failed one after another because of wrong product but, it's only Myntra who deliver the wrong product now they are denied to accept it. So when I reached out their help center it always said their service giver were busy on another call I tried for a week but can't connect with the service giver. Totally a dishonest shopping aap.",1,2026-09-05 10:26:17,Incorrect / Wrong Item Delivered,Incorrect / Wrong Item Delivered,Incorrect / Wrong Item Delivered,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3).",0.96,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3)."
f16f1d78-6867-47fa-bc35-6018919cbb75,nice quality,5,2026-09-05 10:18:15,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
86b542ba-b274-4f71-a4e8-d0ffd2472838,"Don't Buy anything From Here, Their Customer Support Is Worst, They Don't Return/Exchange Your Product, They Put it on hold And No One Will Respond when you connect with customer support, Very Bad Experience With Myntra",1,2026-09-05 10:02:45,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,General friction with return/exchange process.,0.85,General friction with return/exchange process.
a70c35c1-9bbb-4145-80ba-d30ffad24a19,An Excellent E-commerce platform which provides you a huge variety of products at a reasonable rates and hastle free return / exchange policy.,5,2026-09-05 09:58:38,Other / Not Return-Related,Return & Exchange Logistics & QC Friction,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
3e7ee17d-a36c-451c-b36e-bfb827bb1776,The customer service is trash. They marked my refund as successfully Transferred. I raised an issue against this. They marked it resolved without even taking time to resolve it!!!,1,2026-09-05 09:56:31,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
dc18750c-b61a-4f94-ad09-cd0f15c8d093,"very bad experience the.Myntra claims to have an 'easy return policy,' but they just keep delaying the time. They are sending completely wrong items instead of what was ordered!""",1,2026-09-05 09:56:02,Return & Exchange Logistics & QC Friction,Incorrect / Wrong Item Delivered,Incorrect / Wrong Item Delivered,General friction with return/exchange process.,0.85,General friction with return/exchange process.
1ee4f99f-6eb5-4ff2-ae59-324675eee8a5,Worst app ever. They say they'll refund your amount in myncash and never refund it back to your account. and if we call customer care they'll say cash has expired. 3 times the same thing happened with me. I lost 74rs today. totally the worst experience.,1,2026-09-05 09:27:35,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
a14438a8-d78b-4b20-8679-4b7e7d2311cb,good service and QUALITY PRODUCT😍,5,2026-09-05 09:17:26,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
8ff71902-93b7-44f5-91b2-abfe49cad54a,Fraudulent activity by sending wrong items to earn the Platform fee. In lats 15 days 3 wrong items were delivered to me.. 1. Ordered a light blue jeans got a dark colored one so returned it 2. One product was delivered without any sticker or tag and was very cheap 3. A 32 size jeans is delivered fir an order of 36 size.. just wow 4. once the order comes then the size/color exchange option is disabled saying this is not available at your pincode/location Thank you very much Team Myntra ..,1,2026-09-05 08:17:44,Refund Processing & Settlement Disputes,Size & Fit Discrepancy,Incorrect / Wrong Item Delivered,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
9b56deeb-2c5a-4653-948c-fa805cf0eb8b,"★ 1/5 — Worst customer service experience. I cancelled my order and am still waiting for my ₹1,808 refund. Customer support told me it would be credited by 4 September, but I still have not received it. Support now claims the amount was already credited, but they have not provided me with a valid refund transaction/reference ID or clearly explained where the money was credited. I have contacted customer support multiple times, but I am not getting a clear resolution. Very disappointing experie",1,2026-09-05 01:17:54,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
9846ef4e-55c4-40f0-b9fd-1634b1dcebab,First time I ordered something from myntra and my experience was bad. Myntra is bad at coordination. I wanted to return the item and they said a delivery man will come to pick up at 1st sem but took 5 days instead! I was in constant worry this item will be returned or not. Myntra is very bad at coordination and I'm uninstalling this stupid app.,2,2026-09-05 00:23:35,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,"Operational reverse logistics failure: pickup no-show, unserviceable pincode, or rejection (Precedence 4 / Rule 4).",0.92,"Operational reverse logistics failure: pickup no-show, unserviceable pincode, or rejection (Precedence 4 / Rule 4)."
